date,hour,day_of_week,month,zone,total_slots,occupied,available,occupancy_pct,is_weekend,is_semester
2025-04-10,7,3,4,B,15,5,10,34.1,0,1
2025-04-10,7,3,4,C,15,4,11,30.4,0,1
2025-04-10,7,3,4,D,15,4,11,26.7,0,1
2025-04-10,8,3,4,A,15,14,1,98.0,0,1
2025-04-10,8,3,4,B,15,12,3,85.6,0,1
2025-04-10,8,3,4,C,15,10,5,73.0,0,1
2025-04-10,8,3,4,D,15,11,4,78.2,0,1
2025-04-10,9,3,4,A,15,13,2,88.4,0,1
2025-04-10,9,3,4,B,15,11,4,79.2,0,1
2025-04-10,9,3,4,C,15,14,1,98.0,0,1
2025-04-10,9,3,4,D,15,8,7,59.7,0,1
2025-04-10,10,3,4,A,15,13,2,86.9,0,1
2025-04-10,10,3,4,B,15,13,2,90.9,0,1
2025-04-10,10,3,4,C,15,8,7,59.9,0,1
2025-04-10,10,3,4,D,15,9,6,66.1,0,1
2025-04-10,11,3,4,A,15,14,1,98.0,0,1
2025-04-10,11,3,4,B,15,9,6,62.6,0,1
2025-04-10,11,3,4,C,15,7,8,51.6,0,1
2025-04-10,11,3,4,D,15,7,8,48.0,0,1
2025-04-10,12,3,4,A,15,14,1,93.4,0,1
2025-04-10,12,3,4,B,15,12,3,84.0,0,1
2025-04-10,12,3,4,C,15,9,6,63.4,0,1
2025-04-10,12,3,4,D,15,9,6,65.5,0,1
2025-04-10,13,3,4,A,15,14,1,97.4,0,1
2025-04-10,13,3,4,B,15,13,2,89.3,0,1
2025-04-10,13,3,4,C,15,9,6,65.5,0,1
2025-04-10,13,3,4,D,15,6,9,41.6,0,1
2025-04-10,14,3,4,A,15,11,4,73.9,0,1
2025-04-10,14,3,4,B,15,9,6,66.6,0,1
2025-04-10,14,3,4,C,15,9,6,60.9,0,1
2025-04-10,14,3,4,D,15,8,7,54.5,0,1
2025-04-10,15,3,4,A,15,13,2,89.5,0,1
2025-04-10,15,3,4,B,15,12,3,80.2,0,1
2025-04-10,15,3,4,C,15,9,6,61.6,0,1
2025-04-10,15,3,4,D,15,9,6,64.8,0,1
2025-04-10,16,3,4,A,15,12,3,83.4,0,1
2025-04-10,16,3,4,B,15,10,5,70.5,0,1
2025-04-10,16,3,4,C,15,10,5,70.3,0,1
2025-04-10,16,3,4,D,15,8,7,56.6,0,1
2025-04-10,17,3,4,A,15,12,3,85.5,0,1
2025-04-10,17,3,4,B,15,7,8,48.5,0,1
2025-04-10,17,3,4,C,15,7,8,49.9,0,1
2025-04-10,17,3,4,D,15,7,8,47.0,0,1
2025-04-10,18,3,4,A,15,10,5,72.5,0,1
2025-04-10,18,3,4,B,15,10,5,70.1,0,1
2025-04-10,18,3,4,C,15,8,7,53.8,0,1
2025-04-10,18,3,4,D,15,5,10,36.6,0,1
2025-04-10,19,3,4,A,15,11,4,75.7,0,1
2025-04-10,19,3,4,B,15,9,6,66.0,0,1
2025-04-10,19,3,4,C,15,5,10,38.5,0,1
2025-04-10,19,3,4,D,15,7,8,48.0,0,1
2025-04-10,20,3,4,A,15,2,13,16.0,0,1
2025-04-10,20,3,4,B,15,2,13,19.7,0,1
2025-04-10,20,3,4,C,15,2,13,15.3,0,1
2025-04-10,20,3,4,D,15,3,12,26.5,0,1
2025-04-10,21,3,4,A,15,4,11,29.7,0,1
2025-04-10,21,3,4,B,15,2,13,14.7,0,1
2025-04-10,21,3,4,C,15,4,11,29.5,0,1
2025-04-10,21,3,4,D,15,1,14,8.5,0,1
2025-04-11,6,4,4,A,15,6,9,42.9,0,1
2025-04-11,6,4,4,B,15,4,11,28.5,0,1
2025-04-11,6,4,4,C,15,4,11,28.6,0,1
2025-04-11,6,4,4,D,15,4,11,32.0,0,1
2025-04-11,7,4,4,A,15,6,9,44.4,0,1
2025-04-11,7,4,4,B,15,6,9,45.7,0,1
2025-04-11,7,4,4,C,15,4,11,30.8,0,1
2025-04-11,7,4,4,D,15,4,11,30.5,0,1
2025-04-11,8,4,4,A,15,14,1,94.2,0,1
2025-04-11,8,4,4,B,15,12,3,86.5,0,1
2025-04-11,8,4,4,C,15,12,3,80.0,0,1
2025-04-11,8,4,4,D,15,10,5,67.2,0,1
2025-04-11,9,4,4,A,15,12,3,83.3,0,1
2025-04-11,9,4,4,B,15,13,2,87.7,0,1
2025-04-11,9,4,4,C,15,11,4,79.4,0,1
2025-04-11,9,4,4,D,15,9,6,62.6,0,1
2025-04-11,10,4,4,A,15,13,2,87.5,0,1
2025-04-11,10,4,4,B,15,14,1,96.8,0,1
2025-04-11,10,4,4,C,15,12,3,80.4,0,1
2025-04-11,10,4,4,D,15,9,6,66.2,0,1
2025-04-11,11,4,4,A,15,11,4,77.2,0,1
2025-04-11,11,4,4,B,15,10,5,68.4,0,1
2025-04-11,11,4,4,C,15,11,4,77.9,0,1
2025-04-11,11,4,4,D,15,9,6,61.1,0,1
2025-04-11,12,4,4,A,15,12,3,81.8,0,1
2025-04-11,12,4,4,B,15,11,4,79.1,0,1
2025-04-11,12,4,4,C,15,9,6,61.0,0,1
2025-04-11,12,4,4,D,15,10,5,72.0,0,1
2025-04-11,13,4,4,A,15,14,1,97.1,0,1
2025-04-11,13,4,4,B,15,10,5,71.3,0,1
2025-04-11,13,4,4,C,15,9,6,62.5,0,1
2025-04-11,13,4,4,D,15,5,10,39.1,0,1
2025-04-11,14,4,4,A,15,10,5,68.6,0,1
2025-04-11,14,4,4,B,15,8,7,59.3,0,1
2025-04-11,14,4,4,C,15,9,6,64.1,0,1
2025-04-11,14,4,4,D,15,8,7,53.4,0,1
2025-04-11,15,4,4,A,15,10,5,69.7,0,1
2025-04-11,15,4,4,B,15,10,5,67.8,0,1
2025-04-11,15,4,4,C,15,10,5,67.0,0,1
2025-04-11,15,4,4,D,15,9,6,60.2,0,1
2025-04-11,16,4,4,A,15,9,6,65.3,0,1
2025-04-11,16,4,4,B,15,10,5,69.0,0,1
2025-04-11,16,4,4,C,15,7,8,51.9,0,1
2025-04-11,16,4,4,D,15,9,6,63.2,0,1
2025-04-11,17,4,4,A,15,11,4,75.3,0,1
2025-04-11,17,4,4,B,15,7,8,52.8,0,1
2025-04-11,17,4,4,C,15,7,8,47.9,0,1
2025-04-11,17,4,4,D,15,6,9,44.3,0,1
2025-04-11,18,4,4,A,15,7,8,51.0,0,1
2025-04-11,18,4,4,B,15,9,6,62.7,0,1
2025-04-11,18,4,4,C,15,7,8,51.8,0,1
2025-04-11,18,4,4,D,15,8,7,55.8,0,1
2025-04-11,19,4,4,A,15,9,6,60.2,0,1
2025-04-11,19,4,4,B,15,8,7,55.0,0,1
2025-04-11,19,4,4,C,15,6,9,41.9,0,1
2025-04-11,19,4,4,D,15,5,10,40.0,0,1
2025-04-11,20,4,4,A,15,2,13,19.3,0,1
2025-04-11,20,4,4,B,15,4,11,33.0,0,1
2025-04-11,20,4,4,C,15,2,13,16.9,0,1
2025-04-11,20,4,4,D,15,3,12,21.0,0,1
2025-04-11,21,4,4,A,15,3,12,25.7,0,1
2025-04-11,21,4,4,B,15,2,13,14.8,0,1
2025-04-11,21,4,4,C,15,3,12,21.2,0,1
2025-04-11,21,4,4,D,15,3,12,24.8,0,1
2025-04-12,6,5,4,A,15,0,15,5.0,1,1
2025-04-12,6,5,4,B,15,2,13,18.7,1,1
2025-04-12,6,5,4,C,15,0,15,5.0,1,1
2025-04-12,6,5,4,D,15,0,15,5.9,1,1
2025-04-12,7,5,4,A,15,2,13,18.3,1,1
2025-04-12,7,5,4,B,15,1,14,6.9,1,1
2025-04-12,7,5,4,C,15,1,14,11.3,1,1
2025-04-12,7,5,4,D,15,1,14,7.3,1,1
2025-04-12,8,5,4,A,15,5,10,35.2,1,1
2025-04-12,8,5,4,B,15,1,14,10.7,1,1
2025-04-12,8,5,4,C,15,1,14,12.1,1,1
2025-04-12,8,5,4,D,15,4,11,28.7,1,1
2025-04-12,9,5,4,A,15,6,9,42.5,1,1
2025-04-12,9,5,4,B,15,3,12,22.5,1,1
2025-04-12,9,5,4,C,15,3,12,24.8,1,1
2025-04-12,9,5,4,D,15,3,12,26.2,1,1
2025-04-12,10,5,4,A,15,5,10,39.8,1,1
2025-04-12,10,5,4,B,15,2,13,13.5,1,1
2025-04-12,10,5,4,C,15,2,13,19.7,1,1
2025-04-12,10,5,4,D,15,3,12,21.1,1,1
2025-04-12,11,5,4,A,15,5,10,35.8,1,1
2025-04-12,11,5,4,B,15,6,9,46.2,1,1
2025-04-12,11,5,4,C,15,3,12,21.8,1,1
2025-04-12,11,5,4,D,15,1,14,9.7,1,1
2025-04-12,12,5,4,A,15,5,10,33.4,1,1
2025-04-12,12,5,4,B,15,5,10,36.8,1,1
2025-04-12,12,5,4,C,15,3,12,24.5,1,1
2025-04-12,12,5,4,D,15,2,13,13.7,1,1
2025-04-12,13,5,4,A,15,5,10,37.9,1,1
2025-04-12,13,5,4,B,15,4,11,31.6,1,1
2025-04-12,13,5,4,C,15,2,13,15.4,1,1
2025-04-12,13,5,4,D,15,3,12,24.1,1,1
2025-04-12,14,5,4,A,15,5,10,36.2,1,1
2025-04-12,14,5,4,B,15,5,10,34.0,1,1
2025-04-12,14,5,4,C,15,3,12,21.5,1,1
2025-04-12,14,5,4,D,15,2,13,16.7,1,1
2025-04-12,15,5,4,A,15,5,10,38.0,1,1
2025-04-12,15,5,4,B,15,2,13,14.8,1,1
2025-04-12,15,5,4,C,15,3,12,25.6,1,1
2025-04-12,15,5,4,D,15,1,14,8.6,1,1
2025-04-12,16,5,4,A,15,5,10,36.7,1,1
2025-04-12,16,5,4,B,15,3,12,22.4,1,1
2025-04-12,16,5,4,C,15,4,11,32.2,1,1
2025-04-12,16,5,4,D,15,3,12,23.5,1,1
2025-04-12,17,5,4,A,15,2,13,14.4,1,1
2025-04-12,17,5,4,B,15,4,11,32.4,1,1
2025-04-12,17,5,4,C,15,4,11,31.3,1,1
2025-04-12,17,5,4,D,15,3,12,23.9,1,1
2025-04-12,18,5,4,A,15,2,13,18.1,1,1
2025-04-12,18,5,4,B,15,2,13,18.6,1,1
2025-04-12,18,5,4,C,15,3,12,20.1,1,1
2025-04-12,18,5,4,D,15,1,14,11.2,1,1
2025-04-12,19,5,4,A,15,5,10,37.7,1,1
2025-04-12,19,5,4,B,15,3,12,22.2,1,1
2025-04-12,19,5,4,C,15,0,15,5.0,1,1
2025-04-12,19,5,4,D,15,2,13,19.5,1,1
2025-04-12,20,5,4,A,15,1,14,7.3,1,1
2025-04-12,20,5,4,B,15,1,14,8.2,1,1
2025-04-12,20,5,4,C,15,0,15,5.0,1,1
2025-04-12,20,5,4,D,15,2,13,13.5,1,1
2025-04-12,21,5,4,A,15,2,13,19.0,1,1
2025-04-12,21,5,4,B,15,1,14,11.0,1,1
2025-04-12,21,5,4,C,15,0,15,5.2,1,1
2025-04-12,21,5,4,D,15,1,14,6.7,1,1
2025-04-13,6,6,4,A,15,2,13,14.2,1,1
2025-04-13,6,6,4,B,15,0,15,5.8,1,1
2025-04-13,6,6,4,C,15,2,13,15.7,1,1
2025-04-13,6,6,4,D,15,2,13,13.5,1,1
2025-04-13,7,6,4,A,15,3,12,26.4,1,1
2025-04-13,7,6,4,B,15,3,12,22.3,1,1
2025-04-13,7,6,4,C,15,0,15,5.5,1,1
2025-04-13,7,6,4,D,15,2,13,16.4,1,1
2025-04-13,8,6,4,A,15,3,12,26.6,1,1
2025-04-13,8,6,4,B,15,5,10,35.3,1,1
2025-04-13,8,6,4,C,15,3,12,22.6,1,1
2025-04-13,8,6,4,D,15,2,13,15.6,1,1
2025-04-13,9,6,4,A,15,5,10,36.5,1,1
2025-04-13,9,6,4,B,15,1,14,8.4,1,1
2025-04-13,9,6,4,C,15,1,14,12.8,1,1
2025-04-13,9,6,4,D,15,3,12,22.4,1,1
2025-04-13,10,6,4,A,15,5,10,34.9,1,1
2025-04-13,10,6,4,B,15,4,11,26.8,1,1
2025-04-13,10,6,4,C,15,2,13,14.1,1,1
2025-04-13,10,6,4,D,15,2,13,17.3,1,1
2025-04-13,11,6,4,A,15,4,11,33.3,1,1
2025-04-13,11,6,4,B,15,4,11,30.9,1,1
2025-04-13,11,6,4,C,15,3,12,23.5,1,1
2025-04-13,11,6,4,D,15,4,11,30.3,1,1
2025-04-13,12,6,4,A,15,5,10,33.4,1,1
2025-04-13,12,6,4,B,15,3,12,20.3,1,1
2025-04-13,12,6,4,C,15,3,12,21.4,1,1
2025-04-13,12,6,4,D,15,1,14,9.8,1,1
2025-04-13,13,6,4,A,15,4,11,29.3,1,1
2025-04-13,13,6,4,B,15,5,10,35.1,1,1
2025-04-13,13,6,4,C,15,4,11,29.1,1,1
2025-04-13,13,6,4,D,15,4,11,32.2,1,1
2025-04-13,14,6,4,A,15,3,12,25.8,1,1
2025-04-13,14,6,4,B,15,5,10,35.3,1,1
2025-04-13,14,6,4,C,15,3,12,20.5,1,1
2025-04-13,14,6,4,D,15,4,11,31.4,1,1
2025-04-13,15,6,4,A,15,4,11,28.0,1,1
2025-04-13,15,6,4,B,15,4,11,30.2,1,1
2025-04-13,15,6,4,C,15,5,10,33.9,1,1
2025-04-13,15,6,4,D,15,2,13,18.1,1,1
2025-04-13,16,6,4,A,15,4,11,29.9,1,1
2025-04-13,16,6,4,B,15,5,10,34.8,1,1
2025-04-13,16,6,4,C,15,3,12,21.0,1,1
2025-04-13,16,6,4,D,15,1,14,9.0,1,1
2025-04-13,17,6,4,A,15,6,9,41.3,1,1
2025-04-13,17,6,4,B,15,2,13,17.2,1,1
2025-04-13,17,6,4,C,15,3,12,20.2,1,1
2025-04-13,17,6,4,D,15,3,12,26.0,1,1
2025-04-13,18,6,4,A,15,2,13,19.3,1,1
2025-04-13,18,6,4,B,15,1,14,12.9,1,1
2025-04-13,18,6,4,C,15,3,12,20.9,1,1
2025-04-13,18,6,4,D,15,0,15,5.0,1,1
2025-04-13,19,6,4,A,15,3,12,21.8,1,1
2025-04-13,19,6,4,B,15,3,12,23.0,1,1
2025-04-13,19,6,4,C,15,2,13,16.7,1,1
2025-04-13,19,6,4,D,15,0,15,5.0,1,1
2025-04-13,20,6,4,A,15,3,12,22.8,1,1
2025-04-13,20,6,4,B,15,1,14,9.6,1,1
2025-04-13,20,6,4,C,15,2,13,19.3,1,1
2025-04-13,20,6,4,D,15,0,15,5.0,1,1
2025-04-13,21,6,4,A,15,0,15,5.0,1,1
2025-04-13,21,6,4,B,15,1,14,10.9,1,1
2025-04-13,21,6,4,C,15,0,15,6.1,1,1
2025-04-13,21,6,4,D,15,0,15,5.0,1,1
2025-04-14,6,0,4,A,15,7,8,52.0,0,1
2025-04-14,6,0,4,B,15,4,11,30.0,0,1
2025-04-14,6,0,4,C,15,2,13,16.8,0,1
2025-04-14,6,0,4,D,15,5,10,38.6,0,1
2025-04-14,7,0,4,A,15,5,10,36.2,0,1
2025-04-14,7,0,4,B,15,4,11,30.1,0,1
2025-04-14,7,0,4,C,15,2,13,17.4,0,1
2025-04-14,7,0,4,D,15,6,9,41.9,0,1
2025-04-14,8,0,4,A,15,13,2,87.4,0,1
2025-04-14,8,0,4,B,15,12,3,85.5,0,1
2025-04-14,8,0,4,C,15,12,3,83.8,0,1
2025-04-14,8,0,4,D,15,10,5,71.4,0,1
2025-04-14,9,0,4,A,15,14,1,97.3,0,1
2025-04-14,9,0,4,B,15,10,5,71.4,0,1
2025-04-14,9,0,4,C,15,10,5,70.0,0,1
2025-04-14,9,0,4,D,15,10,5,69.5,0,1
2025-04-14,10,0,4,A,15,13,2,91.5,0,1
2025-04-14,10,0,4,B,15,12,3,86.6,0,1
2025-04-14,10,0,4,C,15,12,3,82.0,0,1
2025-04-14,10,0,4,D,15,11,4,75.7,0,1
2025-04-14,11,0,4,A,15,11,4,76.4,0,1
2025-04-14,11,0,4,B,15,13,2,92.6,0,1
2025-04-14,11,0,4,C,15,11,4,73.6,0,1
2025-04-14,11,0,4,D,15,8,7,60.0,0,1
2025-04-14,12,0,4,A,15,14,1,95.0,0,1
2025-04-14,12,0,4,B,15,14,1,93.9,0,1
2025-04-14,12,0,4,C,15,8,7,56.0,0,1
2025-04-14,12,0,4,D,15,8,7,58.2,0,1
2025-04-14,13,0,4,A,15,10,5,67.2,0,1
2025-04-14,13,0,4,B,15,11,4,76.5,0,1
2025-04-14,13,0,4,C,15,10,5,70.4,0,1
2025-04-14,13,0,4,D,15,8,7,59.7,0,1
2025-04-14,14,0,4,A,15,11,4,75.3,0,1
2025-04-14,14,0,4,B,15,8,7,53.6,0,1
2025-04-14,14,0,4,C,15,9,6,66.0,0,1
2025-04-14,14,0,4,D,15,10,5,67.6,0,1
2025-04-14,15,0,4,A,15,11,4,75.8,0,1
2025-04-14,15,0,4,B,15,11,4,73.5,0,1
2025-04-14,15,0,4,C,15,7,8,50.5,0,1
2025-04-14,15,0,4,D,15,8,7,59.7,0,1
2025-04-14,16,0,4,A,15,11,4,77.4,0,1
2025-04-14,16,0,4,B,15,9,6,63.9,0,1
2025-04-14,16,0,4,C,15,8,7,56.9,0,1
2025-04-14,16,0,4,D,15,7,8,52.9,0,1
2025-04-14,17,0,4,A,15,10,5,72.1,0,1
2025-04-14,17,0,4,B,15,7,8,49.5,0,1
2025-04-14,17,0,4,C,15,7,8,50.8,0,1
2025-04-14,17,0,4,D,15,7,8,47.7,0,1
2025-04-14,18,0,4,A,15,9,6,60.2,0,1
2025-04-14,18,0,4,B,15,11,4,74.4,0,1
2025-04-14,18,0,4,C,15,7,8,47.2,0,1
2025-04-14,18,0,4,D,15,6,9,42.6,0,1
2025-04-14,19,0,4,A,15,9,6,61.2,0,1
2025-04-14,19,0,4,B,15,11,4,74.4,0,1
2025-04-14,19,0,4,C,15,8,7,58.4,0,1
2025-04-14,19,0,4,D,15,6,9,40.5,0,1
2025-04-14,20,0,4,A,15,5,10,37.6,0,1
2025-04-14,20,0,4,B,15,3,12,26.6,0,1
2025-04-14,20,0,4,C,15,3,12,24.6,0,1
2025-04-14,20,0,4,D,15,2,13,17.2,0,1
2025-04-14,21,0,4,A,15,3,12,22.8,0,1
2025-04-14,21,0,4,B,15,4,11,27.7,0,1
2025-04-14,21,0,4,C,15,2,13,18.1,0,1
2025-04-14,21,0,4,D,15,5,10,34.5,0,1
2025-04-15,6,1,4,A,15,4,11,30.1,0,1
2025-04-15,6,1,4,B,15,7,8,47.3,0,1
2025-04-15,6,1,4,C,15,4,11,30.6,0,1
2025-04-15,6,1,4,D,15,4,11,30.4,0,1
2025-04-15,7,1,4,A,15,7,8,46.9,0,1
2025-04-15,7,1,4,B,15,4,11,30.0,0,1
2025-04-15,7,1,4,C,15,5,10,38.4,0,1
2025-04-15,7,1,4,D,15,0,15,6.3,0,1
2025-04-15,8,1,4,A,15,13,2,92.0,0,1
2025-04-15,8,1,4,B,15,11,4,77.6,0,1
2025-04-15,8,1,4,C,15,9,6,66.5,0,1
2025-04-15,8,1,4,D,15,9,6,66.3,0,1
2025-04-15,9,1,4,A,15,14,1,98.0,0,1
2025-04-15,9,1,4,B,15,13,2,90.6,0,1
2025-04-15,9,1,4,C,15,11,4,78.4,0,1
2025-04-15,9,1,4,D,15,9,6,62.7,0,1
2025-04-15,10,1,4,A,15,14,1,98.0,0,1
2025-04-15,10,1,4,B,15,12,3,86.0,0,1
2025-04-15,10,1,4,C,15,12,3,84.0,0,1
2025-04-15,10,1,4,D,15,11,4,74.2,0,1
2025-04-15,11,1,4,A,15,12,3,86.5,0,1
2025-04-15,11,1,4,B,15,10,5,67.8,0,1
2025-04-15,11,1,4,C,15,9,6,62.3,0,1
2025-04-15,11,1,4,D,15,8,7,55.6,0,1
2025-04-15,12,1,4,A,15,12,3,83.7,0,1
2025-04-15,12,1,4,B,15,11,4,77.1,0,1
2025-04-15,12,1,4,C,15,10,5,73.2,0,1
2025-04-15,12,1,4,D,15,8,7,59.6,0,1
2025-04-15,13,1,4,A,15,12,3,86.4,0,1
2025-04-15,13,1,4,B,15,11,4,76.1,0,1
2025-04-15,13,1,4,C,15,9,6,63.4,0,1
2025-04-15,13,1,4,D,15,7,8,52.6,0,1
2025-04-15,14,1,4,A,15,9,6,66.5,0,1
2025-04-15,14,1,4,B,15,9,6,64.4,0,1
2025-04-15,14,1,4,C,15,10,5,66.8,0,1
2025-04-15,14,1,4,D,15,7,8,50.4,0,1
2025-04-15,15,1,4,A,15,11,4,78.6,0,1
2025-04-15,15,1,4,B,15,11,4,73.7,0,1
2025-04-15,15,1,4,C,15,10,5,67.2,0,1
2025-04-15,15,1,4,D,15,7,8,47.4,0,1
2025-04-15,16,1,4,A,15,13,2,88.5,0,1
2025-04-15,16,1,4,B,15,11,4,79.0,0,1
2025-04-15,16,1,4,C,15,8,7,54.0,0,1
2025-04-15,16,1,4,D,15,7,8,49.4,0,1
2025-04-15,17,1,4,A,15,11,4,78.5,0,1
2025-04-15,17,1,4,B,15,8,7,58.8,0,1
2025-04-15,17,1,4,C,15,5,10,36.2,0,1
2025-04-15,17,1,4,D,15,5,10,36.8,0,1
2025-04-15,18,1,4,A,15,10,5,67.0,0,1
2025-04-15,18,1,4,B,15,7,8,50.7,0,1
2025-04-15,18,1,4,C,15,7,8,50.7,0,1
2025-04-15,18,1,4,D,15,7,8,48.3,0,1
2025-04-15,19,1,4,A,15,12,3,80.7,0,1
2025-04-15,19,1,4,B,15,8,7,57.7,0,1
2025-04-15,19,1,4,C,15,9,6,62.6,0,1
2025-04-15,19,1,4,D,15,8,7,59.4,0,1
2025-04-15,20,1,4,A,15,6,9,40.2,0,1
2025-04-15,20,1,4,B,15,4,11,27.3,0,1
2025-04-15,20,1,4,C,15,1,14,6.8,0,1
2025-04-15,20,1,4,D,15,3,12,23.7,0,1
2025-04-15,21,1,4,A,15,5,10,37.1,0,1
2025-04-15,21,1,4,B,15,3,12,24.4,0,1
2025-04-15,21,1,4,C,15,5,10,36.5,0,1
2025-04-15,21,1,4,D,15,4,11,26.9,0,1
2025-04-16,6,2,4,A,15,6,9,44.8,0,1
2025-04-16,6,2,4,B,15,6,9,43.7,0,1
2025-04-16,6,2,4,C,15,5,10,34.2,0,1
2025-04-16,6,2,4,D,15,1,14,8.1,0,1
2025-04-16,7,2,4,A,15,5,10,36.3,0,1
2025-04-16,7,2,4,B,15,6,9,44.6,0,1
2025-04-16,7,2,4,C,15,3,12,25.0,0,1
2025-04-16,7,2,4,D,15,3,12,26.2,0,1
2025-04-16,8,2,4,A,15,13,2,89.4,0,1
2025-04-16,8,2,4,B,15,14,1,98.0,0,1
2025-04-16,8,2,4,C,15,13,2,90.0,0,1
2025-04-16,8,2,4,D,15,9,6,60.9,0,1
2025-04-16,9,2,4,A,15,14,1,98.0,0,1
2025-04-16,9,2,4,B,15,11,4,79.6,0,1
2025-04-16,9,2,4,C,15,12,3,81.4,0,1
2025-04-16,9,2,4,D,15,10,5,72.1,0,1
2025-04-16,10,2,4,A,15,14,1,98.0,0,1
2025-04-16,10,2,4,B,15,13,2,87.7,0,1
2025-04-16,10,2,4,C,15,14,1,98.0,0,1
2025-04-16,10,2,4,D,15,8,7,59.8,0,1
2025-04-16,11,2,4,A,15,10,5,72.6,0,1
2025-04-16,11,2,4,B,15,10,5,71.9,0,1
2025-04-16,11,2,4,C,15,8,7,55.0,0,1
2025-04-16,11,2,4,D,15,7,8,48.1,0,1
2025-04-16,12,2,4,A,15,11,4,78.2,0,1
2025-04-16,12,2,4,B,15,10,5,67.6,0,1
2025-04-16,12,2,4,C,15,8,7,59.9,0,1
2025-04-16,12,2,4,D,15,9,6,64.1,0,1
2025-04-16,13,2,4,A,15,12,3,82.2,0,1
2025-04-16,13,2,4,B,15,11,4,73.6,0,1
2025-04-16,13,2,4,C,15,11,4,74.7,0,1
2025-04-16,13,2,4,D,15,8,7,53.9,0,1
2025-04-16,14,2,4,A,15,11,4,78.4,0,1
2025-04-16,14,2,4,B,15,10,5,72.9,0,1
2025-04-16,14,2,4,C,15,7,8,47.5,0,1
2025-04-16,14,2,4,D,15,5,10,36.9,0,1
2025-04-16,15,2,4,A,15,12,3,83.3,0,1
2025-04-16,15,2,4,B,15,11,4,73.9,0,1
2025-04-16,15,2,4,C,15,11,4,79.5,0,1
2025-04-16,15,2,4,D,15,8,7,57.3,0,1
2025-04-16,16,2,4,A,15,13,2,87.1,0,1
2025-04-16,16,2,4,B,15,10,5,68.4,0,1
2025-04-16,16,2,4,C,15,9,6,65.4,0,1
2025-04-16,16,2,4,D,15,10,5,69.3,0,1
2025-04-16,17,2,4,A,15,7,8,52.0,0,1
2025-04-16,17,2,4,B,15,9,6,63.3,0,1
2025-04-16,17,2,4,C,15,10,5,71.1,0,1
2025-04-16,17,2,4,D,15,7,8,50.3,0,1
2025-04-16,18,2,4,A,15,12,3,82.2,0,1
2025-04-16,18,2,4,B,15,8,7,55.0,0,1
2025-04-16,18,2,4,C,15,8,7,53.7,0,1
2025-04-16,18,2,4,D,15,7,8,48.3,0,1
2025-04-16,19,2,4,A,15,7,8,51.3,0,1
2025-04-16,19,2,4,B,15,7,8,50.7,0,1
2025-04-16,19,2,4,C,15,6,9,45.2,0,1
2025-04-16,19,2,4,D,15,8,7,54.6,0,1
2025-04-16,20,2,4,A,15,5,10,35.7,0,1
2025-04-16,20,2,4,B,15,4,11,27.6,0,1
2025-04-16,20,2,4,C,15,4,11,29.1,0,1
2025-04-16,20,2,4,D,15,2,13,18.7,0,1
2025-04-16,21,2,4,A,15,5,10,38.4,0,1
2025-04-16,21,2,4,B,15,3,12,25.1,0,1
2025-04-16,21,2,4,C,15,3,12,23.0,0,1
2025-04-16,21,2,4,D,15,2,13,17.9,0,1
2025-04-17,6,3,4,A,15,6,9,45.7,0,1
2025-04-17,6,3,4,B,15,4,11,31.6,0,1
2025-04-17,6,3,4,C,15,5,10,39.3,0,1
2025-04-17,6,3,4,D,15,2,13,18.9,0,1
2025-04-17,7,3,4,A,15,4,11,31.5,0,1
2025-04-17,7,3,4,B,15,6,9,40.5,0,1
2025-04-17,7,3,4,C,15,4,11,30.8,0,1
2025-04-17,7,3,4,D,15,3,12,24.4,0,1
2025-04-17,8,3,4,A,15,14,1,98.0,0,1
2025-04-17,8,3,4,B,15,12,3,80.1,0,1
2025-04-17,8,3,4,C,15,11,4,74.9,0,1
2025-04-17,8,3,4,D,15,11,4,79.2,0,1
2025-04-17,9,3,4,A,15,14,1,98.0,0,1
2025-04-17,9,3,4,B,15,14,1,97.6,0,1
2025-04-17,9,3,4,C,15,11,4,74.2,0,1
2025-04-17,9,3,4,D,15,11,4,77.8,0,1
2025-04-17,10,3,4,A,15,13,2,90.2,0,1
2025-04-17,10,3,4,B,15,11,4,77.7,0,1
2025-04-17,10,3,4,C,15,8,7,57.7,0,1
2025-04-17,10,3,4,D,15,12,3,81.4,0,1
2025-04-17,11,3,4,A,15,11,4,79.3,0,1
2025-04-17,11,3,4,B,15,11,4,74.0,0,1
2025-04-17,11,3,4,C,15,9,6,60.2,0,1
2025-04-17,11,3,4,D,15,9,6,65.6,0,1
2025-04-17,12,3,4,A,15,12,3,83.2,0,1
2025-04-17,12,3,4,B,15,9,6,64.6,0,1
2025-04-17,12,3,4,C,15,10,5,71.0,0,1
2025-04-17,12,3,4,D,15,7,8,48.5,0,1
2025-04-17,13,3,4,A,15,11,4,79.6,0,1
2025-04-17,13,3,4,B,15,8,7,58.1,0,1
2025-04-17,13,3,4,C,15,8,7,56.1,0,1
2025-04-17,13,3,4,D,15,9,6,61.4,0,1
2025-04-17,14,3,4,A,15,9,6,64.8,0,1
2025-04-17,14,3,4,B,15,8,7,58.2,0,1
2025-04-17,14,3,4,C,15,9,6,63.0,0,1
2025-04-17,14,3,4,D,15,7,8,51.7,0,1
2025-04-17,15,3,4,A,15,14,1,96.4,0,1
2025-04-17,15,3,4,B,15,12,3,84.7,0,1
